Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
64860288,2025-05-05 11:33:57,05/14/2025 03:49:40 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,HOLE OR CRACKED,RESIDENTIAL BUILDING,10452.0,1425 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",05/14/2025 12:00:00 AM,04 BRONX,16.0,Precinct 44,2025370047.0,BRONX,"1,005,083","246,580",PHONE,Unspecified,BRONX,,,,,,,,40.8434557238,-73.92470475388,POINT (-73.92470475388 40.843455723803)
66523004,2025-10-17 18:35:35,10/18/2025 04:29:37 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10462.0,1925 MC GRAW AVENUE,MC GRAW AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",10/18/2025 12:00:00 AM,09 BRONX,18.0,Precinct 43,2039387501.0,BRONX,"1,022,805","243,390",PHONE,Unspecified,BRONX,,,,,,,,40.83464051816,-73.8606717975,POINT (-73.860671797501 40.834640518162)
66563138,2025-10-21 13:47:05,10/21/2025 02:39:07 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,10462.0,1711A COLDEN AVENUE,COLDEN AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,ADDRESS,BRONX,COLDEN AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,10/21/2025 02:39:10 PM,11 BRONX,13.0,Precinct 49,2041010120.0,BRONX,"1,024,231","247,920",ONLINE,Unspecified,BRONX,,,,,,,,40.84706769004,-73.85549159063,POINT (-73.855491590633 40.847067690044)
64165737,2025-02-23 15:14:00,03/02/2025 03:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,10456.0,800 ST ANNS AVENUE,ST ANNS AVENUE,E 156 ST,E 157 ST,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",03/02/2025 03:00:00 PM,01 BRONX,17.0,Precinct 40,2026187501.0,BRONX,"1,009,154","238,354",ONLINE,Unspecified,BRONX,,,,,,,,40.82086718787,-73.91002177327,POINT (-73.910021773273 40.820867187866)
63944428,2025-01-31 00:51:42,02/04/2025 12:00:00 AM,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,,10452.0,957 WOODYCREST AVENUE,WOODYCREST AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",02/04/2025 12:00:00 AM,04 BRONX,8.0,Precinct 44,2025110068.0,BRONX,"1,003,936","242,233",UNKNOWN,Unspecified,BRONX,,,,,,,,40.83152710482,-73.92886303222,POINT (-73.928863032215 40.831527104823)
64487041,2025-03-28 08:32:54,03/31/2025 11:01:19 AM,DOT,Department of Transportation,Street Condition,Blocked - Construction,,Street,10455.0,647 ELTON AVENUE,ELTON AVENUE,3 AVENUE,EAST  153 STREET,3 AVENUE,EAST  153 STREET,ADDRESS,BRONX,ELTON AVENUE,,Closed,,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,03/31/2025 11:01:25 AM,01 BRONX,17.0,Precinct 40,2023740086.0,BRONX,"1,007,795","237,424",ONLINE,Unspecified,BRONX,,,,,,,,40.81831832801,-73.91493510413,POINT (-73.91493510413 40.818318328014)
63840584,2025-01-21 09:49:43,02/12/2025 12:29:08 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING,RESIDENTIAL BUILDING,10457.0,1704 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,02/12/2025 12:00:00 AM,04 BRONX,15.0,Precinct 44,2027940042.0,BRONX,"1,009,315","246,900",PHONE,Unspecified,BRONX,,,,,,,,40.84432303115,-73.90940814793,POINT (-73.909408147931 40.844323031151)
64124908,2025-02-19 21:39:16,02/19/2025 09:50:31 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10455.0,671 WESTCHESTER AVENUE,WESTCHESTER AVENUE,JACKSON AVENUE,FOREST AVENUE,JACKSON AVENUE,FOREST AVENUE,ADDRESS,BRONX,WESTCHESTER AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,02/19/2025 09:50:37 PM,01 BRONX,8.0,Precinct 40,2026280001.0,BRONX,"1,009,744","236,731",ONLINE,Unspecified,BRONX,,,,,,,,40.8164108288,-73.90789626863,POINT (-73.90789626863 40.816410828803)
64534686,2025-04-02 10:09:00,04/02/2025 12:00:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,Operating Improperly,,10465.0,,,,,BRUSH AVENUE,BRUCKNER EXPRESSWAY,INTERSECTION,BRONX,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,04/02/2025 12:00:00 PM,10 BRONX,13.0,Precinct 45,,BRONX,"1,028,190","241,257",UNKNOWN,Unspecified,BRONX,,,,,,,,40.82876090498,-73.84122575516,POINT (-73.841225755164 40.828760904977)
65753812,2025-08-04 15:13:20,08/19/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,,10463.0,2765 KINGS BRIDGE TERRACE,KINGS BRIDGE TERRACE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",08/19/2025 12:00:00 AM,08 BRONX,14.0,Precinct 50,2032560089.0,BRONX,"1,011,007","257,174",UNKNOWN,Unspecified,BRONX,,,,,,,,40.87251709737,-73.90325178389,POINT (-73.903251783892 40.872517097365)
63939215,2025-01-30 20:39:00,02/02/2025 06:41:55 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10452.0,1075 NELSON AVENUE,NELSON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",02/02/2025 12:00:00 AM,04 BRONX,8.0,Precinct 44,2025140032.0,BRONX,"1,004,320","243,370",PHONE,Unspecified,BRONX,,,,,,,,40.83464697712,-73.92747201566,POINT (-73.927472015664 40.834646977118)
65518649,2025-07-10 21:03:00,07/11/2025 09:54:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,Location Type: Intersection,,10465.0,1032 SWINTON AVENUE,SWINTON AVENUE,BARKLEY AVE,BRUCKNER BLVD,SWINTON AVENUE,BARKLEY AVENUE,INTERSECTION,BRONX,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,07/11/2025 09:54:00 AM,10 BRONX,13.0,Precinct 45,2055340056.0,BRONX,"1,031,367","241,504",UNKNOWN,Unspecified,BRONX,,,,,,,,40.82942247131,-73.82974417183,POINT (-73.82974417183 40.829422471313)
65006171,2025-05-20 21:13:12,05/21/2025 11:25:44 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10465.0,1490 OUTLOOK AVENUE,OUTLOOK AVENUE,GRISWOLD AVENUE,BAY SHORE AVENUE,GRISWOLD AVENUE,BAY SHORE AVENUE,ADDRESS,BRONX,OUTLOOK AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,05/21/2025 11:25:47 AM,10 BRONX,13.0,Precinct 45,2054177503.0,BRONX,"1,035,246","247,207",MOBILE,Unspecified,BRONX,,,,,,,,40.8450539736,-73.8156842036,POINT (-73.815684203604 40.845053973599)
66731209,2025-11-05 05:07:43,11/05/2025 06:18:45 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10452.0,125 MARCY PLACE,MARCY PLACE,WALTON AVENUE,GRAND CONCOURSE,WALTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,MARCY PLACE,,Closed,,The Police Department issued a summons in response to the complaint.,11/05/2025 06:18:49 AM,04 BRONX,16.0,Precinct 44,2028410083.0,BRONX,"1,007,484","244,596",MOBILE,Unspecified,BRONX,,,,,,,,40.83800423365,-73.91603386694,POINT (-73.916033866943 40.838004233645)
66393433,2025-10-06 09:03:29,10/06/2025 09:16:39 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,10/06/2025 09:16:42 AM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
67092682,2025-12-07 23:59:03,12/09/2025 08:08:18 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10454.0,626 EAST  141 STREET,EAST  141 STREET,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",12/09/2025 12:00:00 AM,01 BRONX,8.0,Precinct 40,2025530036.0,BRONX,"1,008,062","233,610",PHONE,Unspecified,BRONX,,,,,,,,40.80784925082,-73.91398400064,POINT (-73.913984000637 40.807849250821)
66417375,2025-10-09 00:58:11,10/09/2025 04:08:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/09/2025 04:08:53 AM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
66122425,2025-09-11 11:59:47,09/13/2025 03:01:27 PM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,,Sidewalk,10458.0,2641 DECATUR AVENUE,DECATUR AVENUE,EAST  194 STREET,EAST  195 STREET,EAST  194 STREET,EAST  195 STREET,ADDRESS,BRONX,DECATUR AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,09/13/2025 12:35:05 PM,07 BRONX,15.0,Precinct 52,2032820057.0,BRONX,"1,014,739","254,033",ONLINE,Unspecified,BRONX,,,,,,,,40.86388391402,-73.88977188745,POINT (-73.889771887445 40.863883914017)
67731405,2025-07-02 22:24:11,07/22/2025 06:03:56 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,ROACHES,RESIDENTIAL BUILDING,10453.0,2240 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,HPD conducted an inspection of this complaint. The conditions observed by the inspector did not violate the housing laws enforced by HPD. The complaint has been closed.,07/22/2025 12:00:00 AM,05 BRONX,14.0,Precinct 46,2031820004.0,BRONX,"1,010,976","251,658",ONLINE,Unspecified,BRONX,,,,,,,,40.85737745245,-73.90338587173,POINT (-73.90338587173 40.857377452452)
66216699,2025-09-20 14:16:25,09/20/2025 04:20:54 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10466.0,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/20/2025 04:20:57 PM,12 BRONX,11.0,Precinct 47,2048330028.0,BRONX,"1,022,911","264,242",MOBILE,Unspecified,BRONX,,,,,,,,40.89187241649,-73.86016845296,POINT (-73.860168452965 40.891872416493)
66240995,2025-09-22 14:49:36,09/26/2025 04:07:00 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE,RESIDENTIAL BUILDING,10453.0,1705 ANDREWS AVENUE SOUTH,ANDREWS AVENUE SOUTH,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",09/26/2025 12:00:00 AM,05 BRONX,14.0,Precinct 46,2028780169.0,BRONX,"1,006,856","248,821",ONLINE,Unspecified,BRONX,,,,,,,,40.84960224583,-73.91828917308,POINT (-73.918289173084 40.849602245835)
64913030,2025-05-11 13:46:12,08/07/2025 04:52:04 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING,RESIDENTIAL BUILDING,10458.0,2732 MARION AVENUE,MARION AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",08/07/2025 12:00:00 AM,07 BRONX,15.0,Precinct 52,2032830025.0,BRONX,"1,014,988","254,808",PHONE,Unspecified,BRONX,,,,,,,,40.86601018889,-73.88886811399,POINT (-73.888868113988 40.866010188895)
65326173,2025-06-21 22:59:52,06/21/2025 11:24:34 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10456.0,240 EAST  165 STREET,EAST  165 STREET,SHERMAN AVENUE,GRANT AVENUE,SHERMAN AVENUE,GRANT AVENUE,ADDRESS,BRONX,EAST  165 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/21/2025 11:24:37 PM,04 BRONX,16.0,Precinct 44,2024470019.0,BRONX,"1,007,073","241,589",PHONE,Unspecified,BRONX,,,,,,,,40.82975196095,-73.91752942386,POINT (-73.917529423858 40.829751960945)
65900942,2025-08-20 17:19:49,08/20/2025 05:19:49 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,,3+ Family Apt. Building,10457.0,415 CLAREMONT PARKWAY,CLAREMONT PARKWAY,CLAY AVENUE,BROOK AVENUE,CLAY AVENUE,BROOK AVENUE,ADDRESS,BRONX,CLAREMONT PARKWAY,,Closed,,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,09/02/2025 02:05:11 PM,03 BRONX,15.0,Precinct 42,2028970132.0,BRONX,"1,010,608","245,169",PHONE,Unspecified,BRONX,,,,,,,,40.83956817962,-73.90474169489,POINT (-73.904741694888 40.839568179617)
66033132,2025-09-03 16:04:00,09/26/2025 11:43:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,Location Type: Intersection,,10456.0,JACKSON AVENUE,JACKSON AVENUE,EAST  166 STREET,HOME STREET,JACKSON AVENUE,EAST 166 STREET,INTERSECTION,BRONX,,,Closed,,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",09/26/2025 11:43:00 AM,03 BRONX,17.0,Precinct 42,,BRONX,"1,010,951","240,480",UNKNOWN,Unspecified,BRONX,,,,,,,,40.82669720218,-73.90352075187,POINT (-73.903520751865 40.826697202184)
64318817,2025-03-11 18:43:46,03/14/2025 11:35:12 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN,RESIDENTIAL BUILDING,10459.0,919 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,HPD conducted an inspection of this complaint. The conditions observed by the inspector did not violate the housing laws enforced by HPD. The complaint has been closed.,03/14/2025 12:00:00 AM,03 BRONX,17.0,Precinct 42,2026770070.0,BRONX,"1,011,709","238,664",ONLINE,Unspecified,BRONX,,,,,,,,40.82171047686,-73.90078928961,POINT (-73.900789289611 40.821710476863)
64699661,2025-04-19 23:34:10,04/21/2025 08:40:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,10465.0,,,,,BRUCKNER BOULEVARD,GIFFORD AVENUE,INTERSECTION,BRONX,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,04/21/2025 08:40:00 AM,10 BRONX,13.0,Precinct 45,,BRONX,"1,030,965","242,294",UNKNOWN,Unspecified,BRONX,,,,,,,,40.83159292616,-73.83119128166,POINT (-73.831191281662 40.831592926163)
